Date,Day,Henry USD/MMBtu,AECO 5A USD/MMBtu,AECO 5A Cad/GJ,Township,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Wind Speed 10 m Avg. (km/h),Township,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Wind Speed 10 m Avg. (km/h)
8/21/2020,Friday,2.345,1.8965,2.373,T024R01W5,9.54,27.88,0,10.6,T052R24W4,12.76,23.54,0,11.25
8/22/2020,Saturday,2.33,1.8965,2.373,T024R01W5,10.61,23.96,0,15.38,T052R24W4,13.68,21.78,4.87,9.47
8/23/2020,Sunday,2.33,1.8965,2.373,T024R01W5,7.87,23.88,0,7.29,T052R24W4,8.56,22.88,0,5.7
8/24/2020,Monday,2.33,2.0265,2.5393,T024R01W5,9.8,29.22,0.39,12.54,T052R24W4,10.77,23.64,6.16,11.76
8/25/2020,Tuesday,2.52,2.0514,2.5648,T024R01W5,9.8,23.06,0.2,10.79,T052R24W4,7.52,21.66,0.1,6.03
8/26/2020,Wednesday,2.515,2.0401,2.5423,T024R01W5,6.64,24.29,0,7.27,T052R24W4,10.48,22,6.16,5.07
8/27/2020,Thursday,2.505,2.1287,2.646,T024R01W5,8.56,19.89,0,11.39,T052R24W4,10.03,20.29,0,9.4
8/28/2020,Friday,2.505,2.0592,2.558,T024R01W5,8.16,25.85,0,9.25,T052R24W4,6.38,23.19,0,9.91
8/29/2020,Saturday,2.46,2.0592,2.558,T024R01W5,7.75,17.75,0.39,16.52,T052R24W4,10.09,18.31,0,13.9
8/30/2020,Sunday,2.46,2.0592,2.558,T024R01W5,4.63,18.7,0.69,9.18,T052R24W4,6.75,16.43,0,21.41
8/31/2020,Monday,2.46,1.9437,2.4016,T024R01W5,4.99,20.14,0,11.98,T052R24W4,3.31,17.63,0,10.6
9/1/2020,Tuesday,2.24,2.0596,2.5468,T024R01W5,10.91,23.53,0,12.96,T052R24W4,13.06,20.52,0.1,16.66
9/2/2020,Wednesday,2.205,2.0906,2.5882,T024R01W5,8.62,18.32,0.3,18.46,T052R24W4,8.98,17.78,3.25,15.47
9/3/2020,Thursday,2.185,2.1488,2.6746,T024R01W5,3.85,24.56,0,8.8,T052R24W4,8.45,20.06,0,8.91
9/4/2020,Friday,2.315,1.9401,2.4084,T024R01W5,5.26,27.36,0,8.65,T052R24W4,8.88,23.97,0,6.69
9/5/2020,Saturday,1.905,1.9401,2.4084,T024R01W5,10.4,29.12,0,10.19,T052R24W4,8.86,22.68,0.2,9.84
9/6/2020,Sunday,1.905,1.9401,2.4084,T024R01W5,4.8,15.27,8.08,11.48,T052R24W4,8.56,14.95,0.1,9.53
9/7/2020,Monday,1.905,1.9401,2.4084,T024R01W5,1.74,10.35,9.97,15.44,T052R24W4,3.64,12.85,1.18,10.52
9/8/2020,Tuesday,1.905,1.9376,2.4231,T024R01W5,0.31,20.02,0,14.27,T052R24W4,3.76,21.63,0,11.82
9/9/2020,Wednesday,2.33,1.8153,2.2651,T024R01W5,4.98,22.58,0,7,T052R24W4,4.66,24.64,0,6.76
9/10/2020,Thursday,2.19,1.7744,2.2141,T024R01W5,6.65,25.47,0,5.86,T052R24W4,10.87,27.09,0,7.52
9/11/2020,Friday,2.125,1.6511,2.0635,T024R01W5,7.95,28.78,0,11.05,T052R24W4,10.19,20.45,0,12.01
9/12/2020,Saturday,1.935,1.6511,2.0635,T024R01W5,8.24,17.9,0,12.15,T052R24W4,7.95,12.07,0.59,8.24
9/13/2020,Sunday,1.935,1.6511,2.0635,T024R01W5,6.68,15.16,0,12.21,T052R24W4,7.26,12.38,0,9.98
9/14/2020,Monday,1.935,1.9764,2.4674,T024R01W5,6.29,9.54,0,12.25,T052R24W4,7.07,10.4,0,11.93
