Date,Henry USD/MMBtu,AECO 5A USD/MMBtu,AECO 5A Cad/GJ,Electricity_Daily_Average,Electricity_Daily_On_Peak_Average,Electricity_Daily_Off_Peak_Average,Electricity_30Ravg Average,Electricity_30Ravg_On_Peak_Average,Electricity_30Ravg_ Off_Peak_Average,Measured Receipts Volume (103M3),NGTL_Storage_Receipts_Volume_(103M3),NGTL_Gordondale_Receipts_Volume_(103M3),NGTL_Groundbirch_East_Receipts_Volume_(103M3),NGTL_Intra_Provincial_Deliveries_Volume_(103M3),NGTL_Border_Deliveries_Volume_(103M3),NGTL_Empress_Deliveries_Volume_(103M3),NGTL_ABC_Deliveries_Volume_(103M3),NGTL_McNeil_Deliveries_Volume_(103M3),NGTL_Gordondale_Deliveries_Volume_(103M3),NGTL_Storage_Deliveries_Volume_(103M3)
10/15/2018,3.2,2.19,2.6915,68.31,82.26,40.41,52.81,59.75,38.93,371117.7,3107.4,5318.9,14522.1,157085.9,198401.1,82452,65389.7,42350.3,0,0.6
10/16/2018,3.255,0.6083,0.746,121.9,144.23,77.23,55.73,63.4,40.4,364183,2.2,3956.4,13052.7,163193,189156.1,74615.8,68674,37497.8,0,2265.2
10/17/2018,3.27,0.3312,0.4077,257.69,366.05,40.98,63.01,74.21,40.6,357894.4,1.2,3596,11913.7,159655.1,188539,75421.6,67931.9,36704.5,0,5209.4
10/18/2018,3.305,0.0922,0.1141,44.48,49.63,34.19,63.12,74.49,40.39,361423.3,5.4,3601.8,11113.8,170780,187771.4,75150.4,67276.3,36520.6,0,9716.1
10/19/2018,3.28,-0.1517,-0.1884,53.66,57.87,45.25,63.58,75,40.74,353272.2,0.2,3227,11796.2,174871.7,187553.1,76866,66318.9,35201.2,0,9607.4
10/20/2018,3.205,-0.1517,-0.1884,37.08,38.93,33.37,63.59,74.97,40.83,354502.6,0,3543.4,9415.6,162248.1,182879.7,75278,64979,34451.5,0,0.5
10/21/2018,3.205,-0.1517,-0.1884,53.35,56.04,47.98,64.29,75.75,41.36,349210.3,0,2705.3,9414.1,166757.1,186215.7,75853,66501.8,35459.5,0,1.8
10/22/2018,3.205,0.8022,0.9964,48.51,51.46,42.61,64.81,76.37,41.71,362401.8,1.4,3553.4,13092.3,165533.2,185075.3,75593.4,67481.7,33751.2,0,1.3
10/23/2018,3.205,0.5443,0.6759,55.47,63.96,38.5,65.57,77.41,41.89,365110.3,0,2920.6,14055.6,170239.6,182272.8,75515.6,62116.7,36240.7,0,7554.7
10/24/2018,3.225,-0.1432,-0.1763,36.44,38.04,33.22,65.44,77.24,41.84,345932.4,0,3690.4,11050.3,173399.5,183855,77747.4,60474,37296.3,0,11749.5
10/25/2018,3.355,0.6642,0.8226,33.02,33.23,32.62,64.71,76.17,41.78,361985.2,2.9,4814.5,14099,175950.7,179600.8,74176.1,59859.3,37241.4,0,14580.3
10/26/2018,3.315,0.2937,0.3646,35.12,37.22,30.93,64.83,76.33,41.83,360965.6,4,4557.7,14447.4,173890.6,180822.9,75268.5,60429.1,36626.4,0,12638
10/27/2018,3.2,0.2937,0.3646,33.3,32.93,34.05,64.62,76.03,41.8,366344.8,5,5079.3,14571.5,172657.6,182841.2,75783.2,60672.3,37956.6,0,8583.5
10/28/2018,3.2,0.2937,0.3646,35.83,34.44,38.6,64.53,75.84,41.9,365745.6,4.7,4571.6,14357.8,174868,181214.6,77278.9,56925.5,38617.6,0,9087.4
10/29/2018,3.2,0.3385,0.4213,36.52,38.82,31.92,64.41,75.82,41.59,361533.9,10.7,4545.6,13846.9,176587.7,183060.6,73202.4,62291.1,39472.8,0,8733.3
10/30/2018,3.17,0.4856,0.6045,36.66,38.38,33.21,64.38,75.79,41.56,360445.7,38.3,4557.1,14246,171388.4,181793.1,74158.3,60522.3,38786.9,0,4101.7
10/31/2018,3.22,0.6615,0.8235,36.39,36.39,36.38,63.22,74.17,41.32,368167.4,2.4,4540.4,14074.9,170727.8,189283.3,75546.4,65946.2,39179.5,0,2838.4
11/1/2018,3.29,0.2618,0.3253,93.89,125.15,31.36,64.11,75.79,40.76,368578.6,2.6,4937.7,14218.4,174685.9,188728.7,76022.4,64189.2,39894.9,0,1570.1
11/2/2018,3.32,0.4768,0.5924,44.05,47.55,37.05,63.76,75.41,40.45,371284.4,0.8,4648.3,14030.4,175322.8,187528,77143,62872.3,39279.2,0,593.1
11/3/2018,3.22,0.4768,0.5924,40.43,39.73,41.84,63.36,74.85,40.39,372095.7,0.6,3726.1,15184.4,172205,190611.8,78523.9,65591.2,38477.4,0,649.5
11/4/2018,3.22,0.4768,0.5924,33.15,36.16,27.81,63.2,74.71,40.19,371763.7,0,5443.2,14289.4,180289.9,191194.2,77942.4,67069.4,37863,0,749.4
11/5/2018,3.22,1.8589,2.308,101.64,134.62,35.68,65.21,77.7,40.25,373376.3,0.4,6145.2,14372.8,185329.6,186785.7,77615,65412.7,35746.1,0,461.8
11/6/2018,3.49,2.2793,2.8373,71.67,77.57,59.88,66.25,78.84,41.09,371296.6,13328.3,2934.5,11271.5,185352.3,179040.8,75082.4,61930.2,35356.1,0,3.6
11/7/2018,3.505,2.5025,3.1095,71.28,74.25,65.33,66.57,78.83,42.07,387652.8,33980.6,230.7,11924,187243.1,191749.5,80904.8,65725.4,38758.9,0,2.1
11/8/2018,3.51,2.4564,3.0538,77.47,80.97,70.47,65.57,76.99,42.74,385875.5,27967.6,1268.4,11780.8,188075,191822.9,78348.9,67625.5,40020.9,0,11
11/9/2018,3.605,2.2222,2.7864,78.54,96.83,41.95,62.21,72.15,42.34,378887.9,17868.3,1245.3,11752.9,176627.6,190214.7,76571.3,69273.6,38552.1,0,11.9
11/10/2018,3.78,2.2222,2.7864,82.13,95.15,56.09,62.22,72.26,42.17,374667.2,13390.1,1253.5,8673.4,177851.9,192363.2,78594.4,67498.9,39620.7,0,12.5
11/11/2018,3.78,2.2222,2.7864,90.76,100.88,70.53,64.12,74.48,43.44,370062.6,12069.5,1605.7,4366.1,184754.2,189784.1,76894.5,66053.1,39254,0,2.6
11/12/2018,3.78,1.9527,2.4485,52.4,57.94,41.32,63.66,73.72,43.54,374467.8,12510.1,1537,10208.7,178070.2,187879.3,79433.6,65023.9,36879.8,0,0.4
11/13/2018,3.94,1.6954,2.125,37.14,37.38,36.68,63.28,73.47,42.92,367715.6,6570.6,1198.9,11482.6,169830.7,190617.2,77478.2,66465.4,39699.6,0,0
11/14/2018,4.035,1.9812,2.4862,38.49,41.18,33.09,62.28,72.1,42.67,374006.7,6080.3,1420.6,16653.6,170777,193863.3,79371.1,67505.7,39679.1,0,0.1
11/15/2018,4.59,1.9674,2.4597,46.17,52.48,33.54,59.76,69.04,41.21,396006.3,20482.8,2431,16436.9,179733.3,198991.6,79919.8,68036,42094.3,0,0.7
11/16/2018,4.615,1.4646,1.8285,64.88,72.57,49.5,53.33,59.26,41.5,397057.4,16270,2575,18043.6,193151.1,194966.2,80896.9,69599.7,36661.9,0,1087.6
11/17/2018,4.27,1.4646,1.8285,43.92,42.05,47.67,53.31,59,41.95,381015.1,6889.6,1046.7,17095.3,181264.7,192135.6,80345.1,65308.9,37659.5,0,1468.1
11/18/2018,4.27,1.4646,1.8285,54.54,63.11,37.4,53.34,59.18,41.69,380610.4,5437.7,1770.2,17566.7,175404,201348.2,84452.9,68998.4,39327.8,0,34.4
11/19/2018,4.27,1.1214,1.4018,48.36,48.72,47.66,53.72,59.51,42.16,379949.6,6625.6,1770.3,18021.8,176738,196174.5,79772.6,69035.2,39311,0,2773.7
11/20/2018,4.585,1.183,1.4853,50.97,58.88,35.13,53.64,59.6,41.73,374015.3,242.6,1456.7,16806.5,175822.3,192913.5,77862.9,69558.7,37998.6,0,3290.4
11/21/2018,4.7,0.9639,1.2129,47.07,51.2,38.82,53.59,59.59,41.61,375643.9,8137.4,2912.9,18432.5,167928.5,192007.4,78823.8,68360.1,37622,0,146.4
11/22/2018,4.68,0.9639,1.2129,40.59,42.09,37.59,53.09,58.86,41.58,374975.4,3398.1,3146,17649.4,168806.4,198788.8,91030.2,61365.9,37317.3,909.1,3.1
11/23/2018,4.68,0.9639,1.2129,79.32,93.96,50.02,54.52,60.73,42.14,371119.5,4.5,2210.1,17405.3,178027.3,191748.7,86179.5,58622.6,37160.7,873.5,132.1
11/24/2018,4.68,0.9639,1.2129,65.49,67.38,61.7,55.61,61.87,43.11,374781.6,1.6,1586.3,17613,179165.6,194032.8,86195.1,61019.9,36952.5,921.4,0
11/25/2018,4.68,0.9639,1.2129,44.44,48.21,36.92,55.92,62.23,43.31,376249.2,1.9,1551.5,17737.6,175627.5,190943.6,82072.8,61336.1,38005.2,925,0
11/26/2018,4.68,0.7586,0.9518,39.9,40.14,39.4,56.14,62.47,43.49,373714.7,0,1552.5,17868.2,172563.8,189213.1,81961.9,61012.4,37113.2,0,1152.6
11/27/2018,4.235,0.1927,0.2431,42.84,43.24,42.04,56.37,62.77,43.6,365085.2,0.2,504.2,16484,172383.5,188607.6,80272.1,62175.8,37983.6,0,1261.6
11/28/2018,4.32,0.2646,0.3339,48.37,51.54,42.05,56.76,63.19,43.94,364931.4,0.2,1274.9,15990.7,173379.7,184883.6,77364.7,61438.5,38482.5,0,1283.2
11/29/2018,4.435,0.3176,0.3997,69.3,76.17,55.56,57.85,64.45,44.68,360398.1,87.6,1708,9770.7,175655.4,185133.3,80091.5,59321.7,38146.4,0,1572.9
11/30/2018,4.5,1.2089,1.5221,78.18,78.93,76.69,59.25,65.87,46.03,374413,0.2,2995.8,16889.3,178320.7,181508.6,79620.8,55317.9,38313,0,1273.6
12/1/2018,4.565,1.2089,1.5221,68.04,74.25,55.62,58.38,64.17,46.83,374853.4,0,1606.4,15802.5,178536.7,194728.7,77475.7,66845.3,42171.4,957.8,0
12/2/2018,4.565,1.2089,1.5221,65.65,70.94,55.07,59.1,64.95,47.44,381731.4,1829.5,2342.5,19161.2,180685.8,195160.4,77257,68128.7,41661.7,887.1,0
12/3/2018,4.565,1.2074,1.5098,62.98,64.99,58.98,59.86,65.79,48.01,380221.3,4236.8,2188.8,18018.1,180265.7,191793.9,75904.7,67320.1,41027.4,918.4,2.6
12/4/2018,4.39,1.0947,1.3697,38.49,38.33,38.8,60.03,65.86,48.37,372097.6,2016.8,2523.4,16666.1,179095.2,191698.9,73919,67037.5,41231.6,902.3,65.4
12/5/2018,4.63,1.1939,1.5149,62.98,68.62,51.71,58.75,63.66,48.91,387327.4,25615.1,1944,15285.9,185963.3,196815.9,77149,68396,41296.6,1459.7,1.5
12/6/2018,4.62,1.0123,1.2876,58.71,62.84,50.44,58.31,63.17,48.59,379466.2,16490.7,2084.5,15411.4,188787.1,195354.2,78672.1,66902.2,41027,0,0.1
12/7/2018,4.41,0.9912,1.2498,46.89,51.65,37.36,57.5,62.42,47.66,389546.6,11688.3,2845.8,17125.1,183686.9,192647.3,76648.2,67474.9,39094.1,0,0
12/8/2018,4.48,0.9912,1.2498,39.53,37.37,43.85,56.24,60.97,46.77,392275.7,12538.7,2788,17864.6,180618.6,195658,79557.9,69581.9,38972.4,0,4.3
12/9/2018,4.48,0.9912,1.2498,34.77,33.61,37.08,54.78,58.86,46.61,392333.1,9249.5,2561.9,18163.7,177375.1,196950,80062.6,69716.7,39515.5,0,0
12/10/2018,4.48,0.8801,1.117,39.53,42.34,33.92,53.36,57.1,45.87,380517.2,551.2,2563.6,18320.9,176413,198805,81122.1,69612,39533.9,0,375.6
12/11/2018,4.505,0.9778,1.2426,41.27,45.08,33.67,51.71,55.24,44.64,379505.3,6.5,2282.7,17644.7,174982.1,198619.4,81737.6,67291,40414.6,0,299.8
12/12/2018,4.5,1.1214,1.4177,39.2,41.6,34.38,51.27,54.69,44.41,376996.2,3.1,1621.1,17621.9,173054.5,200721.8,80999.5,69377.3,40692,0,296.6
12/13/2018,4.195,1.2566,1.5897,45.42,50.7,34.85,51.54,55.14,44.35,385561.4,6976.3,1615,17667.5,169385,201755,83351.7,68575.8,40678.2,0,0
12/14/2018,4.23,1.0288,1.3056,35.56,36.89,32.91,51.45,55,44.34,379591.9,225.8,1601.7,19181.4,171392.6,204152.2,85483.3,69167.6,41307.7,0,3021.9
12/15/2018,3.895,1.0288,1.3056,32.94,32.87,33.1,51,54.34,44.33,387993.9,4458.7,2738.6,18204.1,178879.4,208126.8,88701.7,70895.8,40144,0,1441
12/16/2018,3.895,1.0288,1.3056,35.06,33.57,38.02,50.01,53.04,43.95,398723.9,15540,5264.3,13442.9,177560.6,206555.1,88311,71300.9,38664,0,27.3
12/17/2018,3.895,1.3416,1.7027,32.95,33.98,30.91,49.64,52.77,43.39,387567.6,6220.1,2091,17040.8,172570.5,204967.1,86251.7,70836.5,40254,0,0.2
12/18/2018,3.63,1.3609,1.737,32.23,32.68,31.31,48.9,51.76,43.19,378752,6278.7,713.2,15826.1,173130.5,203181.4,86475.4,69765.2,39729.9,1047,9.7
12/19/2018,3.675,1.4238,1.8131,33.51,33.88,32.79,48.41,51.26,42.69,382603.1,7591.1,0,17093.8,173015.7,205333.2,86648.8,68191.9,40054.3,1421.7,32.1
12/20/2018,3.56,1.3706,1.756,37.53,38.41,35.77,47.96,50.58,42.71,394099.7,18423.4,0,17952.8,170931.1,204734.7,86212.2,68008.1,39091,1514.3,0
12/21/2018,3.695,1.3769,1.7712,36.82,39.95,30.55,47.62,50.21,42.44,386903,9250.7,1141.7,17378.2,177810.8,209699.4,86945.9,73235.1,40976.4,730.2,343.7
12/22/2018,3.53,1.3769,1.7712,40.46,40.22,40.96,47.61,50.14,42.55,397274.6,16127.3,3170,17178.5,185597.4,211018.9,87422,74340.3,41625,0,392.4
12/23/2018,3.53,1.3769,1.7712,38.02,38.9,36.24,46.24,48.31,42.09,404219.6,18907.4,1679.7,18151.8,187355.5,211088,89736.1,73204.9,40583.8,0,393.8
12/24/2018,3.53,1.3769,1.7712,54.47,55.92,51.59,45.87,47.93,41.75,406050.7,21545,1701.8,18015.3,188982.9,209299.5,88679.6,74368.2,39480.2,0,395.1
12/25/2018,3.53,1.3769,1.7712,36.75,37.12,36.02,45.61,47.56,41.72,401477.7,18767.1,1704.8,17996.8,186989.2,209501.7,88119.3,73830.9,40764.3,0,391.9
12/26/2018,3.53,1.3769,1.7712,52.67,58.18,41.65,46.04,48.16,41.8,401930.1,20437.3,1829.9,18069.2,191707.5,206437,85147.5,72133.3,42398,0,382
12/27/2018,3.215,1.4876,1.9249,83.24,96.86,56,47.38,49.95,42.26,416905.2,38591.6,1546,16936.9,190038.8,211903.3,90062.6,72680.7,42719.2,0,217.2
12/28/2018,3.065,1.1906,1.5379,36.29,33.61,41.66,46.98,49.35,42.25,390494.6,12615.7,1319.4,17728.7,183942.8,208282.5,86183.4,72859.7,42526.8,0,263.6
12/29/2018,3.065,1.1906,1.5379,30.8,31.15,30.12,45.7,47.85,41.4,392119.5,15227.1,1269,18347.9,179904.1,207507.7,86535.3,71890.2,42161.1,0,359.9
12/30/2018,3.065,1.1906,1.5379,32.32,33.55,29.86,44.17,46.34,39.84,400057.8,24080.8,1701.3,18030.7,193076.3,209653.5,88332.4,70887.4,43618.3,0,47.5
12/31/2018,3.065,1.1906,1.5379,38.59,39.06,37.66,43.19,45.16,39.24,413692.5,39195.8,1683.6,18007.2,188488.7,206392.1,86052.2,69292.3,43822.6,0,0
1/1/2019,3.225,1.1906,1.5379,30.68,30.73,30.57,42.02,43.82,38.42,398465.4,20972.4,1721.3,16763.8,172137.4,209149.4,84516.8,72708.5,44301.4,0,239.6
1/2/2019,3.225,0.875,1.1271,31.28,32.73,28.39,40.97,42.75,37.4,382524.9,9448,1395.1,14267.2,180200.8,208575.5,87619.5,70575.2,42804.6,0,7729.8
1/3/2019,2.79,1.1791,1.5072,31.24,32.15,29.42,40.72,42.54,37.09,387360.7,16687.1,702,13142.9,174991,210046.4,88597.1,68327.8,42433.8,0,119.1
1/4/2019,2.685,1.2597,1.5998,31.1,32.61,28.1,39.66,41.34,36.3,402441.4,32627.7,1089.7,12078.4,177571.1,211491.1,87919.8,70191,44404.9,0,1.2
1/5/2019,2.745,1.2597,1.5998,37.59,40.43,31.91,38.96,40.59,35.69,400839.6,33258.3,1043.9,9033,178917.6,209502.5,86925.3,68817.3,44225.2,0,0
1/6/2019,2.745,1.2597,1.5998,29.82,29.59,30.26,38.39,39.86,35.45,395039.1,29557.2,297.8,9025.2,179671.5,211824.9,87038.3,70234.9,45013.7,0,0
1/7/2019,2.745,1.3935,1.7566,35.91,38.31,31.13,38.27,39.89,35.03,396336.2,54024.6,1345.4,5429.6,193412.5,211466,88656.5,70997.3,42580.1,0,0.4
1/8/2019,2.72,1.506,1.8997,61.54,74.11,36.4,39.16,41.24,35,408328.2,64738.1,1419.4,10499.6,193071,205980.1,86345.3,71719.6,38954.6,0,0
1/9/2019,2.88,1.3385,1.6764,35.91,37.14,33.44,39.04,41.07,34.99,404250.6,58485.7,1550.5,12902.1,187704.9,209903.4,88205.7,71675,41312.3,0,0
1/10/2019,2.905,1.2615,1.5822,33.4,34.14,31.92,38.78,40.7,34.93,403158.4,48354.5,1009.4,10521.2,184642,210466.1,88084.7,72689.5,42645.2,0,0
1/11/2019,2.95,1.1987,1.5058,32.82,33.11,32.24,38.56,40.42,34.86,395120,35922.9,1546,14091.3,175991,216031.8,89888.9,73649.8,43240.6,0,0
1/12/2019,2.88,1.1987,1.5058,31.53,33.13,28.32,38.1,39.83,34.64,396872.6,37966.8,435.5,15363.5,174126.2,215941.1,88137.6,74101.9,43878.1,0,0
1/13/2019,2.88,1.1987,1.5058,34.55,36.66,30.34,38.07,39.82,34.55,399968.4,35100.7,1669.7,16409.9,179720.7,215649,87872.6,75037.9,43304.8,0,0.1
1/14/2019,2.88,1.4946,1.8813,40.2,43.48,33.64,38.31,40.18,34.57,411369.5,47232.8,1697,15419.5,179926.7,217413.7,89166.5,74782,43334.2,0,7.1
1/15/2019,3.36,1.5109,1.9008,45.05,51.19,32.78,38.64,40.77,34.4,404584.1,41449,1696.9,14746.6,189016.4,215292.9,86412,76086.6,42510.1,0,0.1
1/16/2019,3.515,1.6821,2.1114,54.46,63.46,36.45,39.36,41.75,34.58,426209.7,60663,1944.5,16739.5,192727.2,217535,89602,75627.5,42760.5,0,0.7
1/17/2019,3.61,1.5271,1.9247,59.29,63.8,50.27,40.26,42.79,35.21,414845.7,59980.7,429.6,11380,200911.8,216448.6,91426,74674,41987.8,0,0
1/18/2019,3.52,1.5233,1.9149,59.7,64.04,51.03,41.13,43.79,35.82,414033.9,56014.2,279.3,11292.8,199313.4,213563.8,91833.2,72829.5,41301.9,0,0
1/19/2019,3.36,1.5233,1.9149,33.92,34.01,33.74,41.01,43.64,35.75,411157,50417.2,1573.9,13860.7,189240.9,212501.8,91351.4,71403.8,40833.4,0,0.4
1/20/2019,3.36,1.5233,1.9149,34.39,36.58,30.02,40.93,43.53,35.74,416613.9,49185.2,860.3,17010.4,182294.1,213660.6,91398.9,72190.9,40892.5,0,0
1/21/2019,3.36,1.5233,1.9149,35.34,36.84,32.33,40.76,43.42,35.45,406195.9,38847.7,1693,17020.7,183771,216361.2,91331,73626.8,42412.7,0,0
1/22/2019,3.36,1.4923,1.8857,31.23,32.63,28.43,40.54,43.21,35.19,407373.3,35208,1702.6,17025.6,182713.4,215395.5,91254.7,74323,40819.7,0,0
1/23/2019,3.145,1.4947,1.8932,36.26,39.53,29.72,39.93,42.66,34.46,418500.8,48047,1704.4,16828.7,199334.3,218068.2,92912.4,74745.4,42213.4,0,0
1/24/2019,3.095,1.4771,1.868,32.92,33.21,32.34,39.8,42.53,34.34,405751.7,37217.9,1734.9,16222.7,185671.1,214358.7,92062.8,74829.3,40643.3,0,23.8
1/25/2019,3.12,1.5099,1.8978,36.72,40.54,29.07,39.27,41.95,33.92,399878.2,28589,1663.7,16386.3,174876.1,211812.2,90006.8,74499.3,40453.4,0,0.1
1/26/2019,3.09,1.5099,1.8978,29.96,31.35,27.2,37.49,39.76,32.96,394657.2,21094.6,1073.9,15558.6,166817.5,216592.4,95014.4,73022.5,41469.8,0,0
1/27/2019,3.09,1.5099,1.8978,30.15,31.36,27.73,37.29,39.69,32.49,392041.9,14830.5,1640.2,16560.3,184863.3,212688.8,92023.5,72410.5,41205,0,4228.5
1/28/2019,3.09,1.6237,2.0422,45.72,52.06,33.06,37.79,40.38,32.59,409752.3,34203.7,1759.8,16860.1,193098.8,214613.7,94364.1,72008.8,41202.2,0,0.8
1/29/2019,3.045,1.6585,2.0851,42.79,44.83,38.7,38.14,40.76,32.89,417654.7,46907.2,1452.5,13845.9,192015.5,215807.8,95112.4,71358.8,42905.5,0,0
1/30/2019,2.95,1.7382,2.1732,33.26,33.69,32.4,37.96,40.58,32.71,397387.6,28331.9,1763.1,14197.1,178481.2,213927.5,91574.7,72338.4,42526.9,0,0
1/31/2019,2.955,1.8895,2.3537,34.04,35.29,31.54,38.07,40.73,32.74,400971.8,31968.1,1481.3,12867.7,181858.9,214579.1,91178.5,73102.5,43552.4,0,0
2/1/2019,2.83,2.0061,2.4897,78.75,97.93,40.39,39.65,42.91,33.14,416706.2,51567.4,1525.2,13687.6,202366,208661.8,89400.5,69842.4,42980.2,0,0
2/2/2019,2.68,2.0061,2.4897,53.34,55.39,49.25,40.39,43.68,33.8,408596.2,61122.9,1501.8,13000.8,208590.6,199659.5,88113.2,68107.8,37104.6,0,0
2/3/2019,2.68,2.0061,2.4897,453.07,646.87,65.46,54.45,64.16,35.05,403904.1,76259.1,1494.2,13559.8,209737.8,187814.4,76996.6,66872.8,37176.1,0,0
2/4/2019,2.68,3.2725,4.0727,484.18,556.81,338.93,69.34,81.37,45.28,412577.1,82209.8,651.2,13544.6,213250.2,184845.1,73672.2,67859.3,36409.4,0,0
2/5/2019,2.535,2.5731,3.2031,119.76,129.44,100.42,72.34,84.7,47.62,408744.2,67642.5,1558,13342.3,211507.1,178610.5,67932.6,70653.5,32778.7,0,0
2/6/2019,2.545,2.1319,2.6654,118.38,129.24,96.67,75.09,87.73,49.81,399856.3,54323.7,1744,13822.1,213709,189368.3,80949.6,68493.1,32280.6,0,0
2/7/2019,2.56,2.4619,3.103,93.33,102.17,75.65,76.15,88.66,51.12,420095.1,67295.2,2114.8,13781.7,210101.5,198809.9,80822.4,67693.6,42502.6,0,10
2/8/2019,2.605,2.3739,2.9873,66.58,71.8,56.16,77.17,89.82,51.87,418468.5,68406.4,1462.5,13329.1,216498.9,198191.7,76282.9,69378,44583.5,0,0.3
2/9/2019,2.615,2.3739,2.9873,67.79,72.58,58.19,78.32,91.1,52.75,408756.5,63193,2290.5,13934,217916,189446,77578.8,65501,38268.7,0,9.6
2/10/2019,2.615,2.3739,2.9873,96.84,112.67,65.17,80.45,93.75,53.85,416964.4,66324.3,1697.6,15898.4,213395.2,183542.4,75535.8,65147.4,34797.9,0,9
2/11/2019,2.615,2.4121,3.0402,111,131.99,69.01,83.1,97.05,55.2,406689.9,56784,1664.2,14680.5,213372.1,190210.1,81998.9,64682.8,35503,0,9.6
2/12/2019,2.715,2.375,2.9812,69.98,76.37,57.21,84.28,98.37,56.1,413640.7,60624.3,1698.9,14213.1,211139.1,194387.4,80801.9,67935,38966.9,0,0
2/13/2019,2.67,2.3545,2.9511,80.13,87.43,65.53,85.61,99.84,57.16,412171.5,60267.8,1684.7,14168.6,208400.5,197019.6,82240.3,69209.2,38739.3,0,0
2/14/2019,2.61,2.216,2.7953,66.29,73.24,52.41,86.32,100.57,57.82,408638.8,55681.4,1688.1,14957,204996.6,196566.6,82605.2,68427.9,38877.5,0,0
2/15/2019,2.585,2.2616,2.8452,66.9,71.21,58.29,86.73,100.83,58.54,417409.5,57224.2,1708,15811.3,203252.6,204600.8,85037,70129.1,42747.6,0,0
2/16/2019,2.605,2.2616,2.8452,41.37,42.9,38.31,86.14,100.13,58.14,414954.5,52452.7,1693.1,16063.4,201665.5,203836.2,83331.4,70056.9,42477.6,0,0
2/17/2019,2.605,2.2616,2.8452,66.41,80.52,38.19,86.36,100.68,57.72,408323,46035.7,1685.5,16126.9,206241.8,203177.1,84012.4,69837.3,41013.2,0,0
2/18/2019,2.605,2.2616,2.8452,56.9,48.8,73.12,87.13,101.18,59.03,410552.1,52779.3,1810.4,15213.1,201108.8,203108.9,83747.6,70133.9,41028.9,0,0
2/19/2019,2.605,2.2441,2.8179,43.06,47.12,34.94,87.42,101.53,59.19,408678.2,50975,1916.1,16270.2,185951.4,210249.8,86830.8,72413.3,42779.2,0,696
2/20/2019,2.68,2.3179,2.8911,67.11,70.77,59.79,88.47,102.66,60.11,391797.3,49776.5,1443.1,13546.5,194788.3,204217,84988.9,70520.5,40859.1,0,802.3
2/21/2019,2.705,2.6234,3.2804,55.16,61.3,42.89,89.27,103.61,60.59,402270.3,58245.2,1059.6,9979.6,195496.3,192264.6,75737.7,70058.7,38679.8,0,790.7
2/22/2019,2.705,2.5698,3.2121,38.51,41.6,32.34,89.35,103.68,60.68,389620.4,44575.8,1044.4,8896.7,185250.2,192364.8,80155.3,71542,32766.6,0,803.1
2/23/2019,2.71,2.5698,3.2121,41.17,43.35,36.82,89.62,104.02,60.83,389933,44826.7,1078.8,8947.2,200797.8,193812,82493.5,70728.8,32102.3,0,793.7
2/24/2019,2.71,2.5698,3.2121,48.63,50.88,44.13,90.02,104.36,61.33,387922.1,48685.8,512.1,8443.2,203919.8,184542.7,73370.4,69877.4,32725.2,0,497.3
2/25/2019,2.71,3.1358,3.9185,130.65,168.36,55.23,93.38,108.93,62.26,393105.8,56179.3,379.7,7905.9,205545.1,183270.1,70435.7,69474.2,34707.2,0,0
2/26/2019,2.825,3.125,3.9024,95.05,79.68,125.78,95.54,110.54,65.53,396650.3,55714.7,1061.1,9571,199447,184403.6,70539.8,68543.6,36726.3,0,449.1
2/27/2019,2.93,2.87,3.5764,115.18,137.82,69.91,97.85,113.4,66.76,397051.1,56183.4,1785.9,10147.8,190010.6,200372.9,81400.9,70563.4,39753.5,0,800.5
2/28/2019,2.845,2.7438,3.4241,236.45,316.27,76.81,104.31,122.45,68.03,399717.9,53796.3,1093.3,9335.5,196195.7,198561,79369.9,71922.6,38996.9,0,283.9
3/1/2019,2.925,3.8581,4.8556,246.58,342.77,54.19,111.42,132.75,68.76,409583,47745.2,1544.6,16790.9,210980.7,191690.5,74942.6,68854.5,39974.6,0,0
3/2/2019,3.175,3.8581,4.8556,151.54,144.55,165.52,115.34,136.39,73.22,420827.1,61756.2,1711.2,16815.8,206943.5,197288.1,78162.6,68734.6,41795.9,0,0.1
3/3/2019,3.175,3.8581,4.8556,104.75,124.63,65,116.2,137.28,74.04,419230.3,60233.3,1712.5,16765.1,199699.9,205434.9,84288.6,69629.6,42937.1,0,0
3/4/2019,3.175,2.4294,3.069,174.62,222.37,79.12,120.25,142.85,75.04,408507.3,46838.6,2434.9,16750,193983.3,210008.5,89355.1,69317.9,42609.5,0,2.6
3/5/2019,4.12,2.4371,3.0844,68.33,65.78,73.42,107.42,123.48,75.3,409824,47357.8,1771.8,17678.7,196006,212830.4,92970.6,69616.1,41694.1,0,655.2
3/6/2019,3.1,2.8557,3.639,54.37,55.53,52.06,93.09,106.77,65.74,425201.7,62620.8,2784,14222.3,196917.8,211544.4,93372.1,69358.5,40576.9,0,802.5
3/7/2019,2.935,2.3827,3.031,39.66,40.6,37.78,90.42,103.81,63.65,402723.8,37490.2,840.5,17896.3,188820.7,208792.3,90099.1,69795.8,40707.2,0,811.3
3/8/2019,2.915,2.1304,2.7107,60.19,72.48,35.6,88.48,101.92,61.62,408493.2,43519.2,288.4,15053.9,183921.4,213083.7,92636.7,70188.7,42235.9,0,804.7
