Date,Open,High,Low,Close,Adj Close,Volume
5/31/2021," 19,905.80 "," 19,909.60 "," 19,705.80 "," 19,731.00 "," 19,731.00 "," 102,257,000.00 "
6/1/2021," 19,909.10 "," 20,022.10 "," 19,909.10 "," 19,976.00 "," 19,976.00 "," 283,358,600.00 "
6/2/2021," 20,043.10 "," 20,043.10 "," 19,940.40 "," 19,971.20 "," 19,971.20 "," 251,315,200.00 "
6/3/2021," 19,941.10 "," 20,011.10 "," 19,906.80 "," 19,941.40 "," 19,941.40 "," 250,960,000.00 "
6/4/2021," 20,028.10 "," 20,050.40 "," 19,973.20 "," 20,029.20 "," 20,029.20 "," 191,285,800.00 "
6/7/2021," 20,053.80 "," 20,067.20 "," 19,994.60 "," 20,035.30 "," 20,035.30 "," 241,189,900.00 "
6/8/2021," 20,052.70 "," 20,106.20 "," 20,006.80 "," 20,065.90 "," 20,065.90 "," 246,510,100.00 "
6/9/2021," 20,046.30 "," 20,047.10 "," 19,960.90 "," 20,002.30 "," 20,002.30 "," 217,093,200.00 "
6/10/2021," 20,066.80 "," 20,081.10 "," 19,969.70 "," 20,049.50 "," 20,049.50 "," 213,997,600.00 "
6/11/2021," 20,099.30 "," 20,155.90 "," 20,075.40 "," 20,138.40 "," 20,138.40 "," 164,745,600.00 "
6/14/2021," 20,118.60 "," 20,163.50 "," 20,102.30 "," 20,157.70 "," 20,157.70 "," 276,893,700.00 "
6/15/2021," 20,202.80 "," 20,269.90 "," 20,198.40 "," 20,231.30 "," 20,231.30 "," 221,299,500.00 "
6/16/2021," 20,231.80 "," 20,295.20 "," 20,194.70 "," 20,231.00 "," 20,231.00 "," 227,014,100.00 "
6/17/2021," 20,204.30 "," 20,246.60 "," 20,083.80 "," 20,144.00 "," 20,144.00 "," 270,320,000.00 "
6/18/2021," 20,024.90 "," 20,123.00 "," 19,978.30 "," 19,999.60 "," 19,999.60 "," 477,517,000.00 "
6/21/2021," 20,067.40 "," 20,222.60 "," 20,013.90 "," 20,156.40 "," 20,156.40 "," 200,461,400.00 "
6/22/2021," 20,188.60 "," 20,244.20 "," 20,110.10 "," 20,200.70 "," 20,200.70 "," 211,240,900.00 "
6/23/2021," 20,226.30 "," 20,226.30 "," 20,154.60 "," 20,164.40 "," 20,164.40 "," 199,866,600.00 "
6/24/2021," 20,241.40 "," 20,257.80 "," 20,176.40 "," 20,215.10 "," 20,215.10 "," 159,856,200.00 "
6/25/2021," 20,230.80 "," 20,240.20 "," 20,146.40 "," 20,230.30 "," 20,230.30 "," 179,232,200.00 "
6/28/2021," 20,273.60 "," 20,273.60 "," 20,113.50 "," 20,145.30 "," 20,145.30 "," 181,150,800.00 "
6/29/2021," 20,171.70 "," 20,214.40 "," 20,148.00 "," 20,171.00 "," 20,171.00 "," 185,839,400.00 "
6/30/2021," 20,155.90 "," 20,182.50 "," 20,093.80 "," 20,165.60 "," 20,165.60 "," 197,649,100.00 "
7/2/2021," 20,267.20 "," 20,338.50 "," 20,185.40 "," 20,226.10 "," 20,226.10 "," 182,938,100.00 "
7/5/2021," 20,249.20 "," 20,291.30 "," 20,202.70 "," 20,281.50 "," 20,281.50 "," 75,507,300.00 "
7/6/2021," 20,303.70 "," 20,307.40 "," 20,175.00 "," 20,300.00 "," 20,300.00 "," 231,969,900.00 "
7/7/2021," 20,315.40 "," 20,381.70 "," 20,234.20 "," 20,290.60 "," 20,290.60 "," 191,802,300.00 "
7/8/2021," 20,101.70 "," 20,117.60 "," 19,980.30 "," 20,061.20 "," 20,061.20 "," 197,785,500.00 "
7/9/2021," 20,136.40 "," 20,265.20 "," 20,132.90 "," 20,258.00 "," 20,258.00 "," 152,907,800.00 "
7/12/2021," 20,259.90 "," 20,283.10 "," 20,226.50 "," 20,233.10 "," 20,233.10 "," 173,755,200.00 "
7/13/2021," 20,274.20 "," 20,316.80 "," 20,250.80 "," 20,270.70 "," 20,270.70 "," 165,779,300.00 "
7/14/2021," 20,307.90 "," 20,316.30 "," 20,130.60 "," 20,147.20 "," 20,147.20 "," 174,734,700.00 "
7/15/2021," 20,128.30 "," 20,214.60 "," 20,092.90 "," 20,183.70 "," 20,183.70 "," 171,278,300.00 "
7/16/2021," 20,203.50 "," 20,206.80 "," 19,976.00 "," 19,985.50 "," 19,985.50 "," 174,429,000.00 "
7/19/2021," 19,821.40 "," 19,821.40 "," 19,605.90 "," 19,726.50 "," 19,726.50 "," 251,706,500.00 "
7/20/2021," 19,762.70 "," 19,983.90 "," 19,714.70 "," 19,942.70 "," 19,942.70 "," 175,942,000.00 "
7/21/2021," 20,012.70 "," 20,144.60 "," 20,012.70 "," 20,110.10 "," 20,110.10 "," 161,134,900.00 "
7/22/2021," 20,098.70 "," 20,117.30 "," 20,040.20 "," 20,097.50 "," 20,097.50 "," 141,246,400.00 "
7/23/2021," 20,163.20 "," 20,203.60 "," 20,146.60 "," 20,188.40 "," 20,188.40 "," 144,762,700.00 "
7/26/2021," 20,189.70 "," 20,216.80 "," 20,121.80 "," 20,165.00 "," 20,165.00 "," 175,659,800.00 "
7/27/2021," 20,130.80 "," 20,175.60 "," 20,081.40 "," 20,173.40 "," 20,173.40 "," 139,268,000.00 "
7/28/2021," 20,213.50 "," 20,250.10 "," 20,153.70 "," 20,230.40 "," 20,230.40 "," 139,790,800.00 "
7/29/2021," 20,284.30 "," 20,363.00 "," 20,273.70 "," 20,311.80 "," 20,311.80 "," 163,123,700.00 "
7/30/2021," 20,236.00 "," 20,300.70 "," 20,208.20 "," 20,287.80 "," 20,287.80 "," 192,685,000.00 "
8/3/2021," 20,325.10 "," 20,385.40 "," 20,261.50 "," 20,365.90 "," 20,365.90 "," 179,052,400.00 "
8/4/2021," 20,355.10 "," 20,434.00 "," 20,328.60 "," 20,329.70 "," 20,329.70 "," 164,078,700.00 "
8/5/2021," 20,361.00 "," 20,422.50 "," 20,349.80 "," 20,375.50 "," 20,375.50 "," 181,712,300.00 "
8/6/2021," 20,391.70 "," 20,506.20 "," 20,391.70 "," 20,475.40 "," 20,475.40 "," 170,245,200.00 "
8/9/2021," 20,418.80 "," 20,446.40 "," 20,370.20 "," 20,437.40 "," 20,437.40 "," 182,433,600.00 "
8/10/2021," 20,464.00 "," 20,541.40 "," 20,458.00 "," 20,495.70 "," 20,495.70 "," 197,481,600.00 "
8/11/2021," 20,531.60 "," 20,565.40 "," 20,487.90 "," 20,554.00 "," 20,554.00 "," 186,541,100.00 "
8/12/2021," 20,549.10 "," 20,549.10 "," 20,417.70 "," 20,520.60 "," 20,520.60 "," 170,010,800.00 "
8/13/2021," 20,565.20 "," 20,567.10 "," 20,501.60 "," 20,518.10 "," 20,518.10 "," 157,582,000.00 "
8/16/2021," 20,461.10 "," 20,492.50 "," 20,417.90 "," 20,483.40 "," 20,483.40 "," 162,557,100.00 "
8/17/2021," 20,421.00 "," 20,437.60 "," 20,273.70 "," 20,363.60 "," 20,363.60 "," 186,165,600.00 "
8/18/2021," 20,354.90 "," 20,386.70 "," 20,294.40 "," 20,302.10 "," 20,302.10 "," 183,344,200.00 "
8/19/2021," 20,196.80 "," 20,246.00 "," 20,109.40 "," 20,215.40 "," 20,215.40 "," 193,058,200.00 "
8/20/2021," 20,222.50 "," 20,347.60 "," 20,209.50 "," 20,339.00 "," 20,339.00 "," 153,921,700.00 "
8/23/2021," 20,400.90 "," 20,479.30 "," 20,386.50 "," 20,477.30 "," 20,477.30 "," 190,565,400.00 "
8/24/2021," 20,503.70 "," 20,576.70 "," 20,484.20 "," 20,547.80 "," 20,547.80 "," 149,688,600.00 "
8/25/2021," 20,574.80 "," 20,612.40 "," 20,540.50 "," 20,587.30 "," 20,587.30 "," 204,518,800.00 "
8/26/2021," 20,578.70 "," 20,591.40 "," 20,497.10 "," 20,504.20 "," 20,504.20 "," 160,925,700.00 "
8/27/2021," 20,548.50 "," 20,662.90 "," 20,540.20 "," 20,644.60 "," 20,644.60 "," 165,905,800.00 "
8/30/2021," 20,660.30 "," 20,660.30 "," 20,555.20 "," 20,595.00 "," 20,595.00 "," 176,024,600.00 "
8/31/2021," 20,611.50 "," 20,703.90 "," 20,570.20 "," 20,582.90 "," 20,582.90 "," 228,293,900.00 "
9/1/2021," 20,604.80 "," 20,723.90 "," 20,604.80 "," 20,689.60 "," 20,689.60 "," 188,488,500.00 "
9/2/2021," 20,726.70 "," 20,818.40 "," 20,726.70 "," 20,795.10 "," 20,795.10 "," 161,190,800.00 "
9/3/2021," 20,817.50 "," 20,845.60 "," 20,782.50 "," 20,821.40 "," 20,821.40 "," 163,300,500.00 "
9/7/2021," 20,848.30 "," 20,897.60 "," 20,801.10 "," 20,806.60 "," 20,806.60 "," 206,918,400.00 "
9/8/2021," 20,805.40 "," 20,863.20 "," 20,730.70 "," 20,741.80 "," 20,741.80 "," 203,581,900.00 "
9/9/2021," 20,723.90 "," 20,785.60 "," 20,675.50 "," 20,705.30 "," 20,705.30 "," 188,048,600.00 "
9/10/2021," 20,759.20 "," 20,759.20 "," 20,631.90 "," 20,633.10 "," 20,633.10 "," 205,512,300.00 "
9/13/2021," 20,726.30 "," 20,759.40 "," 20,628.80 "," 20,666.40 "," 20,666.40 "," 262,623,800.00 "
9/14/2021," 20,668.00 "," 20,679.60 "," 20,539.20 "," 20,553.30 "," 20,553.30 "," 220,491,900.00 "
9/15/2021," 20,591.90 "," 20,717.20 "," 20,569.20 "," 20,693.80 "," 20,693.80 "," 265,198,200.00 "
9/16/2021," 20,663.40 "," 20,663.40 "," 20,555.10 "," 20,602.10 "," 20,602.10 "," 199,049,100.00 "
9/17/2021," 20,519.00 "," 20,557.50 "," 20,449.00 "," 20,490.40 "," 20,490.40 "," 506,942,300.00 "
9/20/2021," 20,285.60 "," 20,285.60 "," 19,982.20 "," 20,154.50 "," 20,154.50 "," 271,222,600.00 "
9/21/2021," 20,268.10 "," 20,344.70 "," 20,204.60 "," 20,244.30 "," 20,244.30 "," 210,541,200.00 "
9/22/2021," 20,372.60 "," 20,479.70 "," 20,372.60 "," 20,401.50 "," 20,401.50 "," 210,098,300.00 "
9/23/2021," 20,423.10 "," 20,514.90 "," 20,407.80 "," 20,461.90 "," 20,461.90 "," 252,503,700.00 "
9/24/2021," 20,417.10 "," 20,438.10 "," 20,384.20 "," 20,402.70 "," 20,402.70 "," 186,160,200.00 "
9/27/2021," 20,433.60 "," 20,503.80 "," 20,428.20 "," 20,463.40 "," 20,463.40 "," 257,972,100.00 "
9/28/2021," 20,379.50 "," 20,379.50 "," 20,128.10 "," 20,174.10 "," 20,174.10 "," 244,275,400.00 "
9/29/2021," 20,223.70 "," 20,275.30 "," 20,154.50 "," 20,158.10 "," 20,158.10 "," 216,217,200.00 "
9/30/2021," 20,186.50 "," 20,243.50 "," 20,058.00 "," 20,070.30 "," 20,070.30 "," 253,270,400.00 "
10/1/2021," 20,122.70 "," 20,201.90 "," 19,954.80 "," 20,150.90 "," 20,150.90 "," 204,776,600.00 "
10/4/2021," 20,094.60 "," 20,162.90 "," 19,968.50 "," 20,052.30 "," 20,052.30 "," 225,641,400.00 "
10/5/2021," 20,107.20 "," 20,220.70 "," 20,062.40 "," 20,183.40 "," 20,183.40 "," 241,854,800.00 "
10/6/2021," 20,057.80 "," 20,196.40 "," 20,014.30 "," 20,191.70 "," 20,191.70 "," 247,192,300.00 "
10/7/2021," 20,291.80 "," 20,470.30 "," 20,291.80 "," 20,416.20 "," 20,416.20 "," 193,384,800.00 "
10/8/2021," 20,469.50 "," 20,510.70 "," 20,416.30 "," 20,416.30 "," 20,416.30 "," 189,523,800.00 "
10/12/2021," 20,412.70 "," 20,478.50 "," 20,375.80 "," 20,437.10 "," 20,437.10 "," 267,121,000.00 "
10/13/2021," 20,468.10 "," 20,621.10 "," 20,427.40 "," 20,618.50 "," 20,618.50 "," 234,477,100.00 "
10/14/2021," 20,746.20 "," 20,840.30 "," 20,735.40 "," 20,819.90 "," 20,819.90 "," 246,778,800.00 "
10/15/2021," 20,888.60 "," 20,969.40 "," 20,855.50 "," 20,928.10 "," 20,928.10 "," 213,140,900.00 "
10/18/2021," 20,898.60 "," 20,985.40 "," 20,853.30 "," 20,985.40 "," 20,985.40 "," 200,005,600.00 "
10/19/2021," 21,053.80 "," 21,087.60 "," 21,019.30 "," 21,087.00 "," 21,087.00 "," 203,134,700.00 "
10/20/2021," 21,079.10 "," 21,188.20 "," 21,067.80 "," 21,188.20 "," 21,188.20 "," 185,128,900.00 "
10/21/2021," 21,137.40 "," 21,230.90 "," 21,126.90 "," 21,212.40 "," 21,212.40 "," 170,551,000.00 "
10/22/2021," 21,219.10 "," 21,265.80 "," 21,133.90 "," 21,216.20 "," 21,216.20 "," 188,119,200.00 "
10/25/2021," 21,244.10 "," 21,307.00 "," 21,205.20 "," 21,284.80 "," 21,284.80 "," 238,220,000.00 "
10/26/2021," 21,311.80 "," 21,311.80 "," 21,167.20 "," 21,173.50 "," 21,173.50 "," 179,745,700.00 "
10/27/2021," 21,167.90 "," 21,167.90 "," 20,955.00 "," 20,955.00 "," 20,955.00 "," 190,897,400.00 "
10/28/2021," 20,990.80 "," 21,216.20 "," 20,979.40 "," 21,197.50 "," 21,197.50 "," 199,062,800.00 "
10/29/2021," 21,116.90 "," 21,146.60 "," 21,037.10 "," 21,037.10 "," 21,037.10 "," 244,019,900.00 "
11/1/2021," 21,124.30 "," 21,254.90 "," 21,107.00 "," 21,247.00 "," 21,247.00 "," 188,454,600.00 "
11/2/2021," 21,250.60 "," 21,254.60 "," 21,160.50 "," 21,170.00 "," 21,170.00 "," 187,748,700.00 "
11/3/2021," 21,175.40 "," 21,286.20 "," 21,160.50 "," 21,265.10 "," 21,265.10 "," 190,797,100.00 "
11/4/2021," 21,334.40 "," 21,381.30 "," 21,274.80 "," 21,342.10 "," 21,342.10 "," 254,331,500.00 "
11/5/2021," 21,412.80 "," 21,473.80 "," 21,378.40 "," 21,455.80 "," 21,455.80 "," 272,469,000.00 "
11/8/2021," 21,537.40 "," 21,585.60 "," 21,527.60 "," 21,556.50 "," 21,556.50 "," 297,444,000.00 "
11/9/2021," 21,571.80 "," 21,597.10 "," 21,471.50 "," 21,594.50 "," 21,594.50 "," 255,523,000.00 "
11/10/2021," 21,567.20 "," 21,597.80 "," 21,415.30 "," 21,461.90 "," 21,461.90 "," 233,961,500.00 "
11/11/2021," 21,602.10 "," 21,621.50 "," 21,556.00 "," 21,582.00 "," 21,582.00 "," 204,117,800.00 "
11/12/2021," 21,595.00 "," 21,773.10 "," 21,586.60 "," 21,768.50 "," 21,768.50 "," 254,103,800.00 "
11/15/2021," 21,758.10 "," 21,765.50 "," 21,661.20 "," 21,683.10 "," 21,683.10 "," 262,101,000.00 "
11/16/2021," 21,720.40 "," 21,796.20 "," 21,697.70 "," 21,717.20 "," 21,717.20 "," 200,819,700.00 "
11/17/2021," 21,713.50 "," 21,753.50 "," 21,628.10 "," 21,653.00 "," 21,653.00 "," 245,156,200.00 "
11/18/2021," 21,649.90 "," 21,692.70 "," 21,560.90 "," 21,637.50 "," 21,637.50 "," 219,013,300.00 "
11/19/2021," 21,588.90 "," 21,625.70 "," 21,527.60 "," 21,555.00 "," 21,555.00 "," 212,532,700.00 "
11/22/2021," 21,578.80 "," 21,578.80 "," 21,420.80 "," 21,420.80 "," 21,420.80 "," 244,176,000.00 "
11/23/2021," 21,422.90 "," 21,527.50 "," 21,350.70 "," 21,453.80 "," 21,453.80 "," 279,819,000.00 "
11/24/2021," 21,378.10 "," 21,557.30 "," 21,345.70 "," 21,548.40 "," 21,548.40 "," 208,277,700.00 "
11/25/2021," 21,581.20 "," 21,649.10 "," 21,571.20 "," 21,613.20 "," 21,613.20 "," 84,093,300.00 "
11/26/2021," 21,383.70 "," 21,383.70 "," 21,086.90 "," 21,125.90 "," 21,125.90 "," 265,164,700.00 "
11/29/2021," 21,256.20 "," 21,306.10 "," 21,044.60 "," 21,149.00 "," 21,149.00 "," 262,472,000.00 "
11/30/2021," 21,059.80 "," 21,101.60 "," 20,660.00 "," 20,660.00 "," 20,660.00 "," 639,744,000.00 "
12/1/2021," 20,917.50 "," 21,012.30 "," 20,464.60 "," 20,464.60 "," 20,464.60 "," 293,741,100.00 "
12/2/2021," 20,496.70 "," 20,833.20 "," 20,479.40 "," 20,762.00 "," 20,762.00 "," 266,107,900.00 "
12/3/2021," 20,815.90 "," 20,825.20 "," 20,492.00 "," 20,633.30 "," 20,633.30 "," 253,119,400.00 "
12/6/2021," 20,669.80 "," 20,898.20 "," 20,594.00 "," 20,861.10 "," 20,861.10 "," 294,213,800.00 "
12/7/2021," 21,041.40 "," 21,227.00 "," 21,037.50 "," 21,162.70 "," 21,162.70 "," 238,351,700.00 "
12/8/2021," 21,136.00 "," 21,136.00 "," 21,047.90 "," 21,077.40 "," 21,077.40 "," 206,511,800.00 "
12/9/2021," 20,983.00 "," 21,027.40 "," 20,897.30 "," 20,925.50 "," 20,925.50 "," 226,062,200.00 "
12/10/2021," 21,014.30 "," 21,021.90 "," 20,833.60 "," 20,890.60 "," 20,890.60 "," 201,337,800.00 "
12/13/2021," 20,885.50 "," 20,903.60 "," 20,672.00 "," 20,748.50 "," 20,748.50 "," 356,758,100.00 "
12/14/2021," 20,616.00 "," 20,785.10 "," 20,613.70 "," 20,648.60 "," 20,648.60 "," 215,703,000.00 "
12/15/2021," 20,653.80 "," 20,799.90 "," 20,526.10 "," 20,769.20 "," 20,769.20 "," 300,765,900.00 "
12/16/2021," 20,890.50 "," 20,988.50 "," 20,713.50 "," 20,739.80 "," 20,739.80 "," 242,016,800.00 "
12/17/2021," 20,616.50 "," 20,858.00 "," 20,594.80 "," 20,739.20 "," 20,739.20 "," 481,062,600.00 "
12/20/2021," 20,545.80 "," 20,551.00 "," 20,382.30 "," 20,538.20 "," 20,538.20 "," 258,638,000.00 "
12/21/2021," 20,717.30 "," 20,953.90 "," 20,717.30 "," 20,924.90 "," 20,924.90 "," 215,703,700.00 "
12/22/2021," 20,893.40 "," 21,076.50 "," 20,878.80 "," 21,070.10 "," 21,070.10 "," 168,479,800.00 "
12/23/2021," 21,118.20 "," 21,265.80 "," 21,112.60 "," 21,218.90 "," 21,218.90 "," 210,872,000.00 "
12/24/2021," 21,233.90 "," 21,270.20 "," 21,229.60 "," 21,229.70 "," 21,229.70 "," 40,520,600.00 "
12/29/2021," 21,276.40 "," 21,430.60 "," 21,276.40 "," 21,344.70 "," 21,344.70 "," 233,871,000.00 "
12/30/2021," 21,339.10 "," 21,433.90 "," 21,293.40 "," 21,294.60 "," 21,294.60 "," 145,727,400.00 "
12/31/2021," 21,253.30 "," 21,276.50 "," 21,168.70 "," 21,222.80 "," 21,222.80 "," 128,384,600.00 "
1/4/2022," 21,335.60 "," 21,473.70 "," 21,222.10 "," 21,236.50 "," 21,236.50 "," 269,077,900.00 "
1/5/2022," 21,281.90 "," 21,319.20 "," 21,037.40 "," 21,039.70 "," 21,039.70 "," 311,271,500.00 "
1/6/2022," 21,057.90 "," 21,148.60 "," 20,934.20 "," 21,072.20 "," 21,072.20 "," 238,503,500.00 "
1/7/2022," 21,066.80 "," 21,113.20 "," 20,942.40 "," 21,084.50 "," 21,084.50 "," 201,893,900.00 "
1/10/2022," 21,034.50 "," 21,072.30 "," 20,790.90 "," 21,072.30 "," 21,072.30 "," 249,460,500.00 "
1/11/2022," 21,086.20 "," 21,284.00 "," 21,009.10 "," 21,274.80 "," 21,274.80 "," 292,134,500.00 "
1/12/2022," 21,338.00 "," 21,449.90 "," 21,286.10 "," 21,395.00 "," 21,395.00 "," 282,425,700.00 "
1/13/2022," 21,427.00 "," 21,471.10 "," 21,276.30 "," 21,293.00 "," 21,293.00 "," 232,657,500.00 "
1/14/2022," 21,191.60 "," 21,365.50 "," 21,162.80 "," 21,357.60 "," 21,357.60 "," 248,685,200.00 "
1/17/2022," 21,373.20 "," 21,550.10 "," 21,373.20 "," 21,537.50 "," 21,537.50 "," 102,382,400.00 "
1/18/2022," 21,386.70 "," 21,386.70 "," 21,193.00 "," 21,274.60 "," 21,274.60 "," 270,941,200.00 "
1/19/2022," 21,343.60 "," 21,344.50 "," 21,155.90 "," 21,205.20 "," 21,205.20 "," 269,018,900.00 "
1/20/2022," 21,245.20 "," 21,369.70 "," 21,043.50 "," 21,058.20 "," 21,058.20 "," 235,930,000.00 "
1/21/2022," 20,921.80 "," 20,921.80 "," 20,534.40 "," 20,621.40 "," 20,621.40 "," 314,223,500.00 "
1/24/2022," 20,465.20 "," 20,577.40 "," 19,912.60 "," 20,571.30 "," 20,571.30 "," 395,028,200.00 "
1/25/2022," 20,364.70 "," 20,746.70 "," 20,130.50 "," 20,591.00 "," 20,591.00 "," 273,778,800.00 "
1/26/2022," 20,781.30 "," 20,933.20 "," 20,502.60 "," 20,595.90 "," 20,595.90 "," 279,753,000.00 "
1/27/2022," 20,755.40 "," 20,852.60 "," 20,514.10 "," 20,544.10 "," 20,544.10 "," 271,999,200.00 "
1/28/2022," 20,539.20 "," 20,741.80 "," 20,411.80 "," 20,741.80 "," 20,741.80 "," 244,859,200.00 "
1/31/2022," 20,714.30 "," 21,109.40 "," 20,697.80 "," 21,098.30 "," 21,098.30 "," 273,255,000.00 "
2/1/2022," 21,160.50 "," 21,321.00 "," 21,073.10 "," 21,319.90 "," 21,319.90 "," 264,205,400.00 "
2/2/2022," 21,363.20 "," 21,419.30 "," 21,287.20 "," 21,362.40 "," 21,362.40 "," 255,962,600.00 "
2/3/2022," 21,176.90 "," 21,228.80 "," 21,082.70 "," 21,094.00 "," 21,094.00 "," 237,618,600.00 "
2/4/2022," 21,158.30 "," 21,343.10 "," 21,158.30 "," 21,271.90 "," 21,271.90 "," 236,739,900.00 "
2/7/2022," 21,271.30 "," 21,327.70 "," 21,158.70 "," 21,235.50 "," 21,235.50 "," 267,467,700.00 "
2/8/2022," 21,253.90 "," 21,402.80 "," 21,206.40 "," 21,377.20 "," 21,377.20 "," 297,003,600.00 "
2/9/2022," 21,524.10 "," 21,650.80 "," 21,524.10 "," 21,604.20 "," 21,604.20 "," 253,686,100.00 "
2/10/2022," 21,521.00 "," 21,784.70 "," 21,491.90 "," 21,531.70 "," 21,531.70 "," 310,182,300.00 "
2/11/2022," 21,547.00 "," 21,670.30 "," 21,427.60 "," 21,548.80 "," 21,548.80 "," 341,259,700.00 "
2/14/2022," 21,509.80 "," 21,509.80 "," 21,280.00 "," 21,352.50 "," 21,352.50 "," 296,881,100.00 "
2/15/2022," 21,398.20 "," 21,510.60 "," 21,388.00 "," 21,502.60 "," 21,502.60 "," 279,605,200.00 "
2/16/2022," 21,376.70 "," 21,461.50 "," 21,344.70 "," 21,383.60 "," 21,383.60 "," 255,282,300.00 "
2/17/2022," 21,358.50 "," 21,395.10 "," 21,160.10 "," 21,176.30 "," 21,176.30 "," 254,383,600.00 "
2/18/2022," 21,184.30 "," 21,202.80 "," 21,000.60 "," 21,008.20 "," 21,008.20 "," 243,061,100.00 "
2/22/2022," 20,936.30 "," 21,030.50 "," 20,737.70 "," 20,907.80 "," 20,907.80 "," 323,454,100.00 "
2/23/2022," 20,956.80 "," 20,996.10 "," 20,718.00 "," 20,744.20 "," 20,744.20 "," 292,754,100.00 "
2/24/2022," 20,500.50 "," 20,770.40 "," 20,397.20 "," 20,761.90 "," 20,761.90 "," 397,835,700.00 "
2/25/2022," 20,828.10 "," 21,114.00 "," 20,784.00 "," 21,106.00 "," 21,106.00 "," 272,944,300.00 "
2/28/2022," 21,010.90 "," 21,142.40 "," 20,951.90 "," 21,126.40 "," 21,126.40 "," 399,194,900.00 "
3/1/2022," 21,144.00 "," 21,213.30 "," 20,912.10 "," 21,004.50 "," 21,004.50 "," 353,650,800.00 "
3/2/2022," 21,065.60 "," 21,297.70 "," 21,065.60 "," 21,255.60 "," 21,255.60 "," 291,797,500.00 "
3/3/2022," 21,280.10 "," 21,348.90 "," 21,208.50 "," 21,250.40 "," 21,250.40 "," 298,464,500.00 "
3/4/2022," 21,204.40 "," 21,406.90 "," 21,198.60 "," 21,402.40 "," 21,402.40 "," 332,349,200.00 "
3/7/2022," 21,382.30 "," 21,575.10 "," 21,298.10 "," 21,304.40 "," 21,304.40 "," 426,010,600.00 "
3/8/2022," 21,333.10 "," 21,501.40 "," 21,220.50 "," 21,232.00 "," 21,232.00 "," 490,401,300.00 "
3/9/2022," 21,303.00 "," 21,544.00 "," 21,243.20 "," 21,493.20 "," 21,493.20 "," 386,823,000.00 "
3/10/2022," 21,390.40 "," 21,587.40 "," 21,371.90 "," 21,581.70 "," 21,581.70 "," 310,184,700.00 "
3/11/2022," 21,534.90 "," 21,620.00 "," 21,455.00 "," 21,461.80 "," 21,461.80 "," 294,326,600.00 "
3/14/2022," 21,440.00 "," 21,443.50 "," 21,122.00 "," 21,180.80 "," 21,180.80 "," 327,796,200.00 "
3/15/2022," 21,065.10 "," 21,198.60 "," 20,971.10 "," 21,187.80 "," 21,187.80 "," 320,480,100.00 "
3/16/2022," 21,296.40 "," 21,485.80 "," 21,190.10 "," 21,468.80 "," 21,468.80 "," 310,154,000.00 "
3/17/2022," 21,521.50 "," 21,772.50 "," 21,506.40 "," 21,771.20 "," 21,771.20 "," 239,055,600.00 "
3/18/2022," 21,702.90 "," 21,877.10 "," 21,698.50 "," 21,818.50 "," 21,818.50 "," 623,070,600.00 "
3/21/2022," 21,918.40 "," 22,023.80 "," 21,910.30 "," 22,009.10 "," 22,009.10 "," 264,205,300.00 "
3/22/2022," 22,073.90 "," 22,152.90 "," 22,045.20 "," 22,074.40 "," 22,074.40 "," 264,320,300.00 "
3/23/2022," 22,086.30 "," 22,100.60 "," 21,932.20 "," 21,932.20 "," 21,932.20 "," 280,579,000.00 "
3/24/2022," 22,011.30 "," 22,018.00 "," 21,871.50 "," 21,937.90 "," 21,937.90 "," 243,935,500.00 "
3/25/2022," 21,947.80 "," 22,019.60 "," 21,900.00 "," 22,005.90 "," 22,005.90 "," 255,481,600.00 "
3/28/2022," 21,949.80 "," 21,993.70 "," 21,871.60 "," 21,977.80 "," 21,977.80 "," 219,945,400.00 "
3/29/2022," 21,968.20 "," 22,108.30 "," 21,908.40 "," 22,087.20 "," 22,087.20 "," 278,078,400.00 "
3/30/2022," 22,068.50 "," 22,109.20 "," 22,016.50 "," 22,076.00 "," 22,076.00 "," 242,508,000.00 "
3/31/2022," 22,109.70 "," 22,181.80 "," 21,890.20 "," 21,890.20 "," 21,890.20 "," 266,132,700.00 "
4/1/2022," 21,970.80 "," 22,031.70 "," 21,840.20 "," 21,953.00 "," 21,953.00 "," 250,073,700.00 "
4/4/2022," 21,979.40 "," 22,089.80 "," 21,942.60 "," 22,085.60 "," 22,085.60 "," 279,845,500.00 "
4/5/2022," 22,060.20 "," 22,213.10 "," 21,916.60 "," 21,930.80 "," 21,930.80 "," 269,794,200.00 "
4/6/2022," 21,860.00 "," 21,894.50 "," 21,702.10 "," 21,788.60 "," 21,788.60 "," 233,714,500.00 "
4/7/2022," 21,792.30 "," 21,851.60 "," 21,635.30 "," 21,834.90 "," 21,834.90 "," 232,258,500.00 "
4/8/2022," 21,876.80 "," 21,953.00 "," 21,824.30 "," 21,874.40 "," 21,874.40 "," 203,320,500.00 "
4/11/2022," 21,873.80 "," 21,889.70 "," 21,737.50 "," 21,790.50 "," 21,790.50 "," 289,444,800.00 "
4/12/2022," 21,897.90 "," 21,948.60 "," 21,701.00 "," 21,715.40 "," 21,715.40 "," 252,644,300.00 "
4/13/2022," 21,780.10 "," 21,888.80 "," 21,739.50 "," 21,838.00 "," 21,838.00 "," 211,304,100.00 "
4/14/2022," 21,862.20 "," 21,935.50 "," 21,843.00 "," 21,855.70 "," 21,855.70 "," 231,678,300.00 "
